date,mpu10
3/29/1994,1.215210001
3/30/1994,1.224951049
3/31/1994,1.234977994
4/4/1994,1.458798019
4/5/1994,1.419829946
4/6/1994,1.426087958
4/7/1994,1.383961896
4/8/1994,1.421177993
4/11/1994,1.422460602
4/12/1994,1.37971668
4/13/1994,1.414560339
4/14/1994,1.427576057
4/15/1994,1.426021461
4/18/1994,1.464383979
4/19/1994,1.47213073
4/20/1994,1.424971167
4/21/1994,1.369914016
4/22/1994,1.380081873
4/25/1994,1.375874717
4/26/1994,1.382063196
4/28/1994,1.482533359
4/29/1994,1.513644773
5/2/1994,1.51981804
5/3/1994,1.520800306
5/4/1994,1.503418793
5/5/1994,1.496200621
5/6/1994,1.543092506
5/9/1994,1.644857272
5/10/1994,1.626794784
5/11/1994,1.66838392
5/12/1994,1.610243226
5/13/1994,1.559279201
5/16/1994,1.549324729
5/17/1994,1.448455029
5/18/1994,1.451980451
5/19/1994,1.445657181
5/20/1994,1.519578049
5/23/1994,1.588690861
5/24/1994,1.584535103
5/25/1994,1.588408372
5/26/1994,1.55643507
5/27/1994,1.560596765
5/31/1994,1.572082219
6/1/1994,1.538758923
6/2/1994,1.485003135
6/3/1994,1.405289132
6/6/1994,1.418659901
6/7/1994,1.380108118
6/8/1994,1.410146872
6/9/1994,1.429424578
6/10/1994,1.429042271
6/13/1994,1.453159788
6/14/1994,1.405470382
6/15/1994,1.419625259
6/16/1994,1.401309528
6/17/1994,1.407661658
6/20/1994,1.428400114
6/21/1994,1.466282739
6/22/1994,1.454317465
6/23/1994,1.448328764
6/24/1994,1.474413296
6/27/1994,1.484405777
6/28/1994,1.533994578
6/29/1994,1.541360434
6/30/1994,1.568088847
7/1/1994,1.584605723
7/5/1994,1.581697419
7/6/1994,1.54551428
7/7/1994,1.523615393
7/8/1994,1.577916804
7/11/1994,1.598136302
7/12/1994,1.574198346
7/13/1994,1.549274265
7/14/1994,1.481279678
7/15/1994,1.453731796
7/18/1994,1.441893641
7/19/1994,1.432001326
7/20/1994,1.478283205
7/21/1994,1.505507119
7/22/1994,1.507455698
7/25/1994,1.501009729
7/26/1994,1.45951829
7/27/1994,1.474719428
7/28/1994,1.475684065
7/29/1994,1.439475659
8/1/1994,1.443553551
8/2/1994,1.439781767
8/3/1994,1.444838118
8/4/1994,1.436594964
8/5/1994,1.48592553
8/8/1994,1.491148122
8/9/1994,1.493091346
8/10/1994,1.473295411
8/11/1994,1.456944729
8/12/1994,1.433850545
8/15/1994,1.43558276
8/16/1994,1.381007212
8/17/1994,1.343278714
8/18/1994,1.367447522
8/19/1994,1.339529175
8/22/1994,1.350812786
8/23/1994,1.325357073
8/24/1994,1.300046451
8/25/1994,1.276596297
8/26/1994,1.273786327
8/29/1994,1.274635085
8/30/1994,1.262346842
8/31/1994,1.277215663
9/1/1994,1.268106978
9/2/1994,1.250942861
9/6/1994,1.248451766
9/7/1994,1.249743671
9/8/1994,1.25169459
9/9/1994,1.335987587
9/12/1994,1.372534824
9/13/1994,1.365058869
9/14/1994,1.328660683
9/15/1994,1.272257502
9/16/1994,1.315272352
9/19/1994,1.306129123
9/20/1994,1.359431651
9/21/1994,1.404729195
9/22/1994,1.396894334
9/23/1994,1.398457426
9/26/1994,1.406500003
9/27/1994,1.37152843
9/28/1994,1.355791874
9/29/1994,1.379794397
9/30/1994,1.361648144
10/3/1994,1.379598085
10/4/1994,1.395131348
10/5/1994,1.427253888
10/6/1994,1.434088703
10/7/1994,1.412273715
10/10/1994,1.420175166
10/11/1994,1.398638194
10/12/1994,1.401733457
10/13/1994,1.362619919
10/14/1994,1.305442108
10/17/1994,1.315464724
10/18/1994,1.306609329
10/19/1994,1.31300507
10/20/1994,1.361554802
10/21/1994,1.365095813
10/24/1994,1.370865305
10/25/1994,1.369238513
10/26/1994,1.362182273
10/27/1994,1.342630099
10/28/1994,1.308660531
10/31/1994,1.308234634
11/1/1994,1.333332867
11/2/1994,1.354914891
11/3/1994,1.35819232
11/4/1994,1.322169505
11/7/1994,1.326922208
11/8/1994,1.32172441
11/9/1994,1.30096373
11/10/1994,1.293497708
11/11/1994,1.303595709
11/14/1994,1.294815564
11/15/1994,1.265140423
11/16/1994,1.23512152
11/17/1994,1.231364491
11/18/1994,1.203358244
11/21/1994,1.220295986
11/22/1994,1.18114443
11/23/1994,1.23600528
11/25/1994,1.231825635
11/28/1994,1.22879274
11/29/1994,1.302352335
11/30/1994,1.339467173
12/1/1994,1.433733252
12/2/1994,1.421257908
12/5/1994,1.580364623
12/6/1994,1.580769795
12/7/1994,1.609971351
12/8/1994,1.562780594
12/9/1994,1.525776586
12/12/1994,1.512495634
12/13/1994,1.456264022
12/14/1994,1.465185722
12/15/1994,1.504245661
12/16/1994,1.491640154
12/19/1994,1.45829418
12/20/1994,1.453372785
12/21/1994,1.466447985
12/22/1994,1.540709287
12/23/1994,1.569946346
12/27/1994,1.625013772
12/28/1994,1.622365643
12/29/1994,1.648161244
12/30/1994,1.617755463
1/3/1995,1.587188684
1/4/1995,1.553918025
1/5/1995,1.549468316
1/6/1995,1.543492449
1/9/1995,1.507361135
1/10/1995,1.472132974
1/11/1995,1.460846331
1/12/1995,1.436140373
1/13/1995,1.463177585
1/16/1995,1.465012518
1/17/1995,1.504747807
1/18/1995,1.49071477
1/19/1995,1.466845638
1/20/1995,1.458903173
1/23/1995,1.46254793
1/24/1995,1.450771855
1/25/1995,1.466811522
1/26/1995,1.444293123
1/27/1995,1.428416466
1/30/1995,1.429616004
1/31/1995,1.435262962
2/1/1995,1.449463627
2/2/1995,1.435041742
2/3/1995,1.404093052
2/6/1995,1.413654422
2/7/1995,1.414804214
2/8/1995,1.405644319
2/9/1995,1.435286087
2/10/1995,1.455151328
2/13/1995,1.433792134
2/14/1995,1.398286656
2/15/1995,1.395164936
2/16/1995,1.383756687
2/17/1995,1.417108801
2/21/1995,1.406271875
2/22/1995,1.326121104
2/23/1995,1.437540419
2/24/1995,1.47604668
2/27/1995,1.52458865
2/28/1995,1.542842775
3/1/1995,1.530704692
3/2/1995,1.522706524
3/3/1995,1.583067736
3/6/1995,1.641380562
3/7/1995,1.663404946
3/8/1995,1.632304798
3/9/1995,1.561543174
3/10/1995,1.527385948
3/13/1995,1.530630093
3/14/1995,1.52510331
3/15/1995,1.532033352
3/16/1995,1.540553984
3/17/1995,1.56076803
3/20/1995,1.525250365
3/21/1995,1.521747168
3/22/1995,1.533563485
3/23/1995,1.465685953
3/24/1995,1.444339787
3/27/1995,1.452918617
3/28/1995,1.48096486
3/29/1995,1.502727604
3/30/1995,1.532131986
3/31/1995,1.578279666
4/3/1995,1.551517303
4/4/1995,1.531854902
4/5/1995,1.517993405
4/6/1995,1.500126015
4/7/1995,1.470737965
4/10/1995,1.487336497
4/11/1995,1.456488022
4/12/1995,1.432800614
4/13/1995,1.386648254
4/17/1995,1.41083699
4/18/1995,1.404120013
4/19/1995,1.440653012
4/20/1995,1.40704602
4/21/1995,1.378213431
4/24/1995,1.360289535
4/25/1995,1.382452805
4/26/1995,1.379377511
4/27/1995,1.370279595
4/28/1995,1.361906436
5/1/1995,1.356415652
5/2/1995,1.367399309
5/3/1995,1.374465467
5/4/1995,1.37868065
5/5/1995,1.401937588
5/8/1995,1.439068489
5/9/1995,1.502355784
5/10/1995,1.55543962
5/11/1995,1.5302491
5/12/1995,1.502277326
5/15/1995,1.50812802
5/16/1995,1.485625332
5/17/1995,1.476633559
5/18/1995,1.480808861
5/19/1995,1.485737254
5/22/1995,1.466698267
5/23/1995,1.479107144
5/24/1995,1.499750576
5/25/1995,1.570274024
5/26/1995,1.541205182
5/30/1995,1.555208769
5/31/1995,1.605960428
6/1/1995,1.686265596
6/2/1995,1.608862568
6/5/1995,1.608155099
6/6/1995,1.590932076
6/7/1995,1.646454638
6/8/1995,1.656125191
6/9/1995,1.681579473
6/12/1995,1.705767757
6/13/1995,1.641252807
6/14/1995,1.666925103
6/15/1995,1.694848015
6/16/1995,1.665627556
6/19/1995,1.672128387
6/20/1995,1.660117927
6/21/1995,1.614327416
6/22/1995,1.61771345
6/23/1995,1.633407547
6/26/1995,1.672984896
6/27/1995,1.695862223
6/28/1995,1.646548489
6/29/1995,1.694756196
6/30/1995,1.660926249
7/3/1995,1.663587776
7/5/1995,1.649173936
7/6/1995,1.520483526
7/7/1995,1.519922053
7/10/1995,1.515473395
7/11/1995,1.501766165
7/12/1995,1.498765092
7/13/1995,1.496020704
7/14/1995,1.500973635
7/17/1995,1.541384898
7/18/1995,1.533990557
7/19/1995,1.55218115
7/20/1995,1.539700448
7/21/1995,1.518867785
7/24/1995,1.504964068
7/25/1995,1.490966158
7/26/1995,1.51034202
7/27/1995,1.517826904
7/28/1995,1.533190888
7/31/1995,1.532110184
8/1/1995,1.521583239
8/2/1995,1.506784808
8/3/1995,1.508592557
8/4/1995,1.480220075
8/7/1995,1.482568446
8/8/1995,1.469570172
8/9/1995,1.457192621
8/10/1995,1.441825983
8/11/1995,1.471401499
8/14/1995,1.464735883
8/15/1995,1.477985273
8/16/1995,1.438212992
8/17/1995,1.436313617
8/18/1995,1.437857518
8/21/1995,1.442392125
8/22/1995,1.435862543
8/23/1995,1.409071879
8/24/1995,1.443168435
8/25/1995,1.454517323
8/28/1995,1.476365757
8/29/1995,1.496393118
8/30/1995,1.470428563
8/31/1995,1.463513421
9/1/1995,1.459917759
9/5/1995,1.46872293
9/6/1995,1.470608907
9/7/1995,1.451464073
9/8/1995,1.445512493
9/11/1995,1.447992528
9/12/1995,1.420322012
9/13/1995,1.403398293
9/14/1995,1.426992162
9/15/1995,1.432611957
9/18/1995,1.440690283
9/19/1995,1.422330697
9/20/1995,1.412011185
9/21/1995,1.424889221
9/22/1995,1.439943003
9/25/1995,1.42361316
9/26/1995,1.404941347
9/27/1995,1.40396085
9/28/1995,1.389981725
9/29/1995,1.367366926
10/2/1995,1.375686454
10/3/1995,1.370737019
10/4/1995,1.364271946
10/5/1995,1.379047093
10/6/1995,1.354946154
10/9/1995,1.348542106
10/10/1995,1.352158211
10/11/1995,1.348696777
10/12/1995,1.343359317
10/13/1995,1.346502045
10/16/1995,1.354560864
10/17/1995,1.351541842
10/18/1995,1.343558841
10/19/1995,1.346256227
10/20/1995,1.358321843
10/23/1995,1.380370389
10/24/1995,1.377459398
10/25/1995,1.370279852
10/26/1995,1.397621418
10/27/1995,1.405162382
10/30/1995,1.412905971
10/31/1995,1.409868001
11/1/1995,1.405029594
11/2/1995,1.437872206
11/3/1995,1.422350685
11/6/1995,1.406586272
11/7/1995,1.405493943
11/8/1995,1.403284153
11/9/1995,1.40326546
11/10/1995,1.408922133
11/13/1995,1.409175249
11/14/1995,1.404290899
11/15/1995,1.370171746
11/16/1995,1.345676394
11/17/1995,1.337431885
11/20/1995,1.326389865
11/21/1995,1.332058982
11/22/1995,1.311159803
11/24/1995,1.312192494
11/27/1995,1.297084841
11/28/1995,1.278959131
11/29/1995,1.273601704
11/30/1995,1.287163232
12/1/1995,1.289096452
12/4/1995,1.293416136
12/5/1995,1.290054621
12/6/1995,1.29505096
12/7/1995,1.288967207
12/8/1995,1.295139767
12/11/1995,1.283038762
12/12/1995,1.282622854
12/13/1995,1.254061505
12/14/1995,1.230979791
12/15/1995,1.244050086
12/18/1995,1.255560528
12/19/1995,1.208358985
12/20/1995,1.18374938
12/21/1995,1.157581665
12/22/1995,1.154756758
12/26/1995,1.162291652
12/27/1995,1.162716015
12/28/1995,1.176633984
12/29/1995,1.171055191
1/2/1996,1.167117842
1/3/1996,1.144475972
1/4/1996,1.105279238
1/5/1996,1.128680141
1/8/1996,1.138323207
1/9/1996,1.136265311
1/10/1996,1.144222385
1/11/1996,1.134458592
1/12/1996,1.109542132
1/15/1996,1.100874246
1/16/1996,1.082842112
1/17/1996,1.101207138
1/18/1996,1.112916362
1/19/1996,1.108700914
1/22/1996,1.111789628
1/23/1996,1.117254186
1/24/1996,1.11638186
1/25/1996,1.121928935
1/26/1996,1.093160917
1/29/1996,1.095853864
1/30/1996,1.081170345
1/31/1996,1.03757257
2/1/1996,1.019043625
2/2/1996,1.012568151
2/5/1996,1.021839946
2/6/1996,1.023626415
2/7/1996,1.024345928
2/8/1996,1.009516584
2/9/1996,0.980218665
2/12/1996,0.984778715
2/13/1996,0.984918063
2/14/1996,0.981322409
2/15/1996,0.999044465
2/16/1996,1.003546217
2/20/1996,1.145363349
2/21/1996,1.153122722
2/22/1996,1.109149964
2/23/1996,1.131438181
2/26/1996,1.132072705
2/27/1996,1.140854707
2/28/1996,1.186200699
2/29/1996,1.263988516
3/1/1996,1.215411823
3/4/1996,1.192709724
3/5/1996,1.223731237
3/6/1996,1.254978409
3/7/1996,1.26399663
3/8/1996,1.479723138
3/11/1996,1.430273429
3/12/1996,1.41512779
3/13/1996,1.363674216
3/14/1996,1.333858863
3/15/1996,1.402277911
3/18/1996,1.406465455
3/19/1996,1.362210638
3/20/1996,1.339207024
3/21/1996,1.352993248
3/22/1996,1.343388583
3/25/1996,1.333465695
3/26/1996,1.329772288
3/27/1996,1.357770725
3/28/1996,1.390557005
3/29/1996,1.364463118
4/1/1996,1.363811505
4/2/1996,1.343180933
4/3/1996,1.336760539
4/4/1996,1.332304597
4/8/1996,1.395283852
4/9/1996,1.341618971
4/10/1996,1.321327037
4/11/1996,1.313211203
4/12/1996,1.280023189
4/15/1996,1.262528385
4/16/1996,1.263415896
4/17/1996,1.2653131
4/18/1996,1.266164437
4/19/1996,1.278741778
4/22/1996,1.28356475
4/23/1996,1.300270292
4/24/1996,1.308412889
4/25/1996,1.311482958
4/26/1996,1.31620259
4/29/1996,1.32287577
4/30/1996,1.333097482
5/1/1996,1.332854153
5/2/1996,1.393242183
5/3/1996,1.342176088
5/6/1996,1.312125864
5/7/1996,1.278421898
5/8/1996,1.268186885
5/9/1996,1.264556037
5/10/1996,1.264310242
5/13/1996,1.266717482
5/14/1996,1.267816558
5/15/1996,1.271981197
5/16/1996,1.295283307
5/17/1996,1.266238944
5/20/1996,1.268564407
5/21/1996,1.275914772
5/22/1996,1.273581722
5/23/1996,1.27415412
5/24/1996,1.271538236
5/28/1996,1.287220654
5/29/1996,1.339115305
5/30/1996,1.350101661
5/31/1996,1.387534308
6/3/1996,1.390531647
6/4/1996,1.365972653
6/5/1996,1.349747788
6/6/1996,1.3338313
6/7/1996,1.308792564
6/10/1996,1.309255984
6/11/1996,1.277498993
6/12/1996,1.2643043
6/13/1996,1.264155665
6/14/1996,1.253951026
6/17/1996,1.244328418
6/18/1996,1.25200375
6/19/1996,1.257978708
6/20/1996,1.275994859
6/21/1996,1.268839317
6/24/1996,1.269398756
6/25/1996,1.284579554
6/26/1996,1.285421504
6/27/1996,1.29791007
6/28/1996,1.282629122
7/1/1996,1.297062268
7/2/1996,1.321723481
7/3/1996,1.289254263
7/5/1996,1.304755816
7/8/1996,1.294153855
7/9/1996,1.248297574
7/10/1996,1.238649578
7/11/1996,1.250263018
7/12/1996,1.258715964
7/15/1996,1.275590182
7/16/1996,1.296152888
7/17/1996,1.308460617
7/18/1996,1.27194604
7/19/1996,1.262639165
7/22/1996,1.272716867
7/23/1996,1.271993628
7/24/1996,1.270991334
7/25/1996,1.276045913
7/26/1996,1.279661017
7/29/1996,1.318628272
7/30/1996,1.297911497
7/31/1996,1.301660933
8/1/1996,1.274973369
8/2/1996,1.214438881
8/5/1996,1.205437219
8/6/1996,1.216933097
8/7/1996,1.238769533
8/8/1996,1.257332879
8/9/1996,1.241177613
8/12/1996,1.243732485
8/13/1996,1.236629555
8/14/1996,1.240091415
8/15/1996,1.240130949
8/16/1996,1.224951873
8/19/1996,1.220367646
8/20/1996,1.195793236
8/21/1996,1.198494818
8/22/1996,1.201067439
8/23/1996,1.241983033
8/26/1996,1.29644754
8/27/1996,1.287390968
8/28/1996,1.286728789
8/29/1996,1.277904736
8/30/1996,1.296226758
9/3/1996,1.297625228
9/4/1996,1.297333202
9/5/1996,1.304828398
9/6/1996,1.258865463
9/9/1996,1.218003036
9/10/1996,1.251020671
9/11/1996,1.25782656
9/12/1996,1.2605433
9/13/1996,1.226096543
9/16/1996,1.224805474
9/17/1996,1.249001831
9/18/1996,1.249372038
9/19/1996,1.243388655
9/20/1996,1.236212403
9/23/1996,1.237564888
9/24/1996,1.194888498
9/25/1996,1.224859025
9/26/1996,1.205948278
9/27/1996,1.225051705
9/30/1996,1.25477662
10/1/1996,1.246942681
10/2/1996,1.236868391
10/3/1996,1.237880607
10/4/1996,1.172500425
10/7/1996,1.188045131
10/8/1996,1.192832934
10/9/1996,1.226110228
10/10/1996,1.243725684
10/11/1996,1.222303887
10/14/1996,1.23028634
10/15/1996,1.220743317
10/16/1996,1.213359118
10/17/1996,1.194847998
10/18/1996,1.189611647
10/21/1996,1.205628842
10/22/1996,1.208804251
10/23/1996,1.218847037
10/24/1996,1.224028835
10/25/1996,1.205945522
10/28/1996,1.220998326
10/29/1996,1.220749573
10/30/1996,1.247260886
10/31/1996,1.236149034
11/1/1996,1.222879272
11/4/1996,1.197808486
11/5/1996,1.170310557
11/6/1996,1.168587199
11/7/1996,1.166188683
11/8/1996,1.167752313
11/11/1996,1.176146086
11/12/1996,1.171938695
11/13/1996,1.158021573
11/14/1996,1.151422674
11/15/1996,1.154645632
11/18/1996,1.162851241
11/19/1996,1.159722189
11/20/1996,1.162837547
11/21/1996,1.17076436
11/22/1996,1.182701253
11/25/1996,1.191971922
11/26/1996,1.194147161
11/27/1996,1.194981903
11/29/1996,1.202171102
12/2/1996,1.209962571
12/3/1996,1.193259782
12/4/1996,1.178200802
12/5/1996,1.174964208
12/6/1996,1.164086365
12/9/1996,1.140467812
12/10/1996,1.129627288
12/11/1996,1.145388584
12/12/1996,1.147828426
12/13/1996,1.11812205
12/16/1996,1.135699433
12/17/1996,1.103931445
12/18/1996,1.097932168
12/19/1996,1.062420654
12/20/1996,1.070067168
12/23/1996,1.07774961
12/24/1996,1.080528766
12/26/1996,1.086112091
12/27/1996,1.086366631
12/30/1996,1.097242014
12/31/1996,1.127627324
1/2/1997,1.152420142
1/3/1997,1.150260451
1/6/1997,1.157865208
1/7/1997,1.156809948
1/8/1997,1.160114789
1/9/1997,1.142531221
1/10/1997,1.109114966
1/13/1997,1.124340368
1/14/1997,1.112073357
1/15/1997,1.111265942
1/16/1997,1.111596556
1/17/1997,1.101917748
1/20/1997,1.108976833
1/21/1997,1.106293911
1/22/1997,1.105352096
1/23/1997,1.107502042
1/24/1997,1.131711817
1/27/1997,1.15160736
1/28/1997,1.108415629
1/29/1997,1.104647342
1/30/1997,1.09361717
1/31/1997,1.070326809
2/3/1997,1.057836726
2/4/1997,1.0602363
2/5/1997,1.062286904
2/6/1997,1.064713003
2/7/1997,1.022651166
2/10/1997,1.020286848
2/11/1997,1.018189731
2/12/1997,1.008295663
2/13/1997,0.983865855
2/14/1997,0.9732959
2/18/1997,0.981696952
2/19/1997,0.979858261
2/20/1997,1.004200122
2/21/1997,1.002905689
2/24/1997,1.01970526
2/25/1997,1.012958232
2/26/1997,1.064105734
2/27/1997,1.069141738
2/28/1997,1.075416842
3/3/1997,1.092970771
3/4/1997,1.093201582
3/5/1997,1.095424516
3/6/1997,1.104033748
3/7/1997,1.038445209
3/10/1997,1.043998813
3/11/1997,1.046020855
3/12/1997,1.049632021
3/13/1997,1.082917826
3/14/1997,1.059590248
3/17/1997,1.057945501
3/18/1997,1.04584176
3/19/1997,1.045663292
3/20/1997,1.026219092
3/21/1997,1.025857075
3/24/1997,1.023737296
3/25/1997,0.972837337
3/26/1997,0.964673458
3/27/1997,0.971346383
3/31/1997,0.980839037
4/1/1997,0.963215852
4/2/1997,0.948245996
4/3/1997,0.931465628
4/4/1997,0.926418594
4/7/1997,0.9154857
4/8/1997,0.919140443
4/9/1997,0.918149308
4/10/1997,0.92778363
4/11/1997,0.936115907
4/14/1997,0.957624762
4/15/1997,0.954926866
4/16/1997,0.952227658
4/17/1997,0.930558895
4/18/1997,0.92477045
4/21/1997,0.937104671
4/22/1997,0.953816146
4/23/1997,0.99652316
4/24/1997,1.016724456
4/25/1997,1.018719681
4/28/1997,1.01462805
4/29/1997,0.985742531
4/30/1997,0.99413714
5/1/1997,0.971292812
5/2/1997,0.920156028
5/5/1997,0.916484055
5/6/1997,0.924523175
5/7/1997,0.954870232
5/8/1997,0.95050137
5/9/1997,0.932866135
5/12/1997,0.948231776
5/13/1997,0.95292277
5/14/1997,0.927076108
5/15/1997,0.931018014
5/16/1997,0.932540414
5/19/1997,0.933617495
5/20/1997,0.89860471
5/21/1997,0.885280524
5/22/1997,0.893338183
5/23/1997,0.895197342
5/27/1997,0.908177013
5/28/1997,0.913636763
5/29/1997,0.893157006
5/30/1997,0.881035284
6/2/1997,0.882147186
6/3/1997,0.888502488
6/4/1997,0.885574403
6/5/1997,0.88701653
6/6/1997,0.875479645
6/9/1997,0.879485084
6/10/1997,0.881208824
6/11/1997,0.883220097
6/12/1997,0.883495618
6/13/1997,0.87106182
6/16/1997,0.881492965
6/17/1997,0.881591567
6/18/1997,0.881417883
6/19/1997,0.883319598
6/20/1997,0.88220859
6/23/1997,0.883706495
6/24/1997,0.887571472
6/25/1997,0.884373772
6/26/1997,0.88026868
6/27/1997,0.854893346
6/30/1997,0.871086233
7/1/1997,0.868610667
7/2/1997,0.85140448
7/3/1997,0.810897694
7/7/1997,0.811494649
7/8/1997,0.813861078
7/9/1997,0.82298253
7/10/1997,0.8260866
7/11/1997,0.827524908
7/14/1997,0.835306617
7/15/1997,0.835367073
7/16/1997,0.834433817
7/17/1997,0.836797738
7/18/1997,0.841605331
7/21/1997,0.84585142
7/22/1997,0.822183808
7/23/1997,0.826665263
7/24/1997,0.831634705
7/25/1997,0.843670291
7/28/1997,0.84696906
7/29/1997,0.837256434
7/30/1997,0.827622441
7/31/1997,0.8316043
8/1/1997,0.871208292
8/4/1997,0.873898966
8/5/1997,0.863873435
8/6/1997,0.861955839
8/7/1997,0.849498424
8/8/1997,0.852723348
8/11/1997,0.84945615
8/12/1997,0.850088899
8/13/1997,0.845698047
8/14/1997,0.832854783
8/15/1997,0.841270579
8/18/1997,0.861438237
8/19/1997,0.850562564
8/20/1997,0.858932255
8/21/1997,0.866060064
8/22/1997,0.874446555
8/25/1997,0.873449287
8/26/1997,0.863210077
8/27/1997,0.865121474
8/28/1997,0.86987783
8/29/1997,0.876167065
9/2/1997,0.886347906
9/3/1997,0.880558695
9/4/1997,0.882056597
9/5/1997,0.869961456
9/8/1997,0.855501874
9/9/1997,0.850064845
9/10/1997,0.850946398
9/11/1997,0.855652041
9/12/1997,0.843581716
9/15/1997,0.838139722
9/16/1997,0.812712421
9/17/1997,0.804355291
9/18/1997,0.809571027
9/19/1997,0.81529645
9/22/1997,0.81755685
9/23/1997,0.803004552
9/24/1997,0.796064102
9/25/1997,0.797447542
9/26/1997,0.800053608
9/29/1997,0.805799636
9/30/1997,0.802398235
10/1/1997,0.789448665
10/2/1997,0.792926505
10/3/1997,0.78422971
10/6/1997,0.777116302
10/7/1997,0.783148054
10/8/1997,0.803971016
10/9/1997,0.809324226
10/10/1997,0.820216151
10/13/1997,0.825495358
10/14/1997,0.822987909
10/15/1997,0.829916024
10/16/1997,0.826079113
10/17/1997,0.830544291
10/20/1997,0.832976196
10/21/1997,0.832604329
10/22/1997,0.837211559
10/23/1997,0.840617962
10/24/1997,0.856488264
10/27/1997,0.924377837
10/28/1997,0.940717484
10/29/1997,0.915623548
10/30/1997,0.93509413
10/31/1997,0.92665994
11/3/1997,0.916582555
11/4/1997,0.904918541
11/5/1997,0.883078754
11/6/1997,0.873643848
11/7/1997,0.884754369
11/10/1997,0.89024406
11/11/1997,0.891705077
11/12/1997,0.900546399
11/13/1997,0.935256976
11/14/1997,0.943666267
11/17/1997,0.948553888
11/18/1997,0.930956478
11/19/1997,0.923621049
11/20/1997,0.90277286
11/21/1997,0.903696646
11/24/1997,0.89620009
11/25/1997,0.895606375
11/26/1997,0.883560421
11/28/1997,0.889206707
12/1/1997,0.894269911
12/2/1997,0.895817131
12/3/1997,0.890536762
12/4/1997,0.885721176
12/5/1997,0.886830296
12/8/1997,0.897267982
12/9/1997,0.887138211
12/10/1997,0.874300847
12/11/1997,0.877003859
12/12/1997,0.873423847
12/15/1997,0.873318117
12/16/1997,0.857640193
12/17/1997,0.862298239
12/18/1997,0.864385926
12/19/1997,0.871680847
12/22/1997,0.875204827
12/23/1997,0.879475887
12/24/1997,0.881073912
12/26/1997,0.879177366
12/29/1997,0.888499945
12/30/1997,0.893172873
12/31/1997,0.893892543
1/2/1998,0.895461696
1/5/1998,0.920267781
1/6/1998,0.946337735
1/7/1998,0.946821817
1/8/1998,0.954245491
1/9/1998,0.992586297
1/12/1998,1.006152241
1/13/1998,0.980961284
1/14/1998,0.972024112
1/15/1998,0.957523714
1/16/1998,0.943070568
1/20/1998,0.937383107
1/21/1998,0.954478289
1/22/1998,0.957368683
1/23/1998,0.962198652
1/26/1998,0.958397344
1/27/1998,0.956240189
1/28/1998,0.927157176
1/29/1998,0.927695828
1/30/1998,0.890451897
2/2/1998,0.903923139
2/3/1998,0.89514799
2/4/1998,0.89245061
2/5/1998,0.893914019
2/6/1998,0.885849942
2/9/1998,0.873179073
2/10/1998,0.865579592
2/11/1998,0.868716234
2/12/1998,0.869319708
2/13/1998,0.869729669
2/17/1998,0.876213013
2/18/1998,0.883213224
2/19/1998,0.885991319
2/20/1998,0.887153805
2/23/1998,0.886437664
2/24/1998,0.855537666
2/25/1998,0.851892336
2/26/1998,0.809916249
2/27/1998,0.811515569
3/2/1998,0.827878773
3/3/1998,0.835965456
3/4/1998,0.829524705
3/5/1998,0.83109111
3/6/1998,0.808488629
3/9/1998,0.805078207
3/10/1998,0.80962332
3/11/1998,0.806254385
3/12/1998,0.808396917
3/13/1998,0.800209545
3/16/1998,0.785551405
3/17/1998,0.781098103
3/18/1998,0.784256449
3/19/1998,0.78652121
3/20/1998,0.779287041
3/23/1998,0.785240098
3/24/1998,0.782986743
3/25/1998,0.791812191
3/26/1998,0.800373754
3/27/1998,0.808932324
3/30/1998,0.816112042
3/31/1998,0.810599957
4/1/1998,0.809801746
4/2/1998,0.80171677
4/3/1998,0.799451835
4/6/1998,0.793829531
4/7/1998,0.782606346
4/8/1998,0.784401757
4/9/1998,0.77801739
4/13/1998,0.795000526
4/14/1998,0.799901185
4/15/1998,0.797860704
4/16/1998,0.800431378
4/17/1998,0.796513616
4/20/1998,0.798691457
4/21/1998,0.801904109
4/22/1998,0.803159867
4/23/1998,0.804824195
4/24/1998,0.806778381
4/27/1998,0.867347367
4/28/1998,0.855022531
4/29/1998,0.855462578
4/30/1998,0.803796322
5/1/1998,0.793778569
5/4/1998,0.796992368
5/5/1998,0.799079843
5/6/1998,0.792508928
5/7/1998,0.796903528
5/8/1998,0.78436034
5/11/1998,0.795043764
5/12/1998,0.791647009
5/13/1998,0.785626731
5/14/1998,0.783603111
5/15/1998,0.77983894
5/18/1998,0.766450906
5/19/1998,0.769054237
5/20/1998,0.76272486
5/21/1998,0.76406125
5/22/1998,0.764522619
5/26/1998,0.770310451
5/27/1998,0.752809334
5/28/1998,0.759533766
5/29/1998,0.753485605
6/1/1998,0.772343726
6/2/1998,0.767073532
6/3/1998,0.755696003
6/4/1998,0.748824639
6/5/1998,0.751132047
6/8/1998,0.749354895
6/9/1998,0.744942519
6/10/1998,0.748428915
6/11/1998,0.765456915
6/12/1998,0.813036499
6/15/1998,0.814156155
6/16/1998,0.795514589
6/17/1998,0.768220411
6/18/1998,0.756119726
6/19/1998,0.755733759
6/22/1998,0.761864163
6/23/1998,0.748704537
6/24/1998,0.750718794
6/25/1998,0.750095268
6/26/1998,0.745178503
6/29/1998,0.739231608
6/30/1998,0.741357386
7/1/1998,0.72849223
